Brand,Perfume,Gender,Rating Value,Rating Count,Year,Main Accords,Top,Middle,Base,Perfumer1,url
Sultan Pasha Attars,Tyrian Purple,unisex,100,1,2014.0,"['Rose', 'Floral', 'Woody', 'Citrus', 'Fruity']",[],"['Taif Rose', 'Osmanthus']",[],,https://www.fragrantica.com/perfume/Sultan-Pasha-Attars/Tyrian-Purple-43240.html
Sultan Pasha Attars,Vetiver Blanc,unisex,86,46,2016.0,"['White Floral', 'Woody', 'Tuberose', 'Aromatic', 'Amber']","['Indian Tuberose', 'Gardenia', 'Galbanum']","['Tuberose', 'Bourbon Vetiver', 'White Amber', 'Guaiac Wood']","['Java Vetiver Oil', 'Sandalwood', 'Musk']",Sultan Pasha,https://www.fragrantica.com/perfume/Sultan-Pasha-Attars/Vetiver-Blanc-43241.html
Sultan Pasha Attars,Violette Noyee,unisex,89,32,2016.0,"['Floral', 'Powdery', 'Violet', 'Iris', 'Yellow Floral']","['Violet', 'Lilac', 'Hawthorn', 'Orange Blossom', 'Bergamot', 'Lemon']","['Iris', 'Heliotrope', 'Mimosa', 'Violet Leaf', 'Carnation', 'Ylang-Ylang', 'Lily-Of-The-Valley', 'Rose De Mai', 'Jasmine']","['Sandalwood', 'Benzoin', 'Vanilla', 'Tahitian Vanilla', 'White Amber', 'Styrax', 'Labdanum', 'Tonka Bean', 'Patchouli', 'Musk']",Sultan Pasha,https://www.fragrantica.com/perfume/Sultan-Pasha-Attars/Violette-Noyee-43242.html
Suhad Perfumes,Afgano Touch,unisex,,,2010.0,"['Aromatic', 'Cannabis', 'Oud', 'Vanilla', 'Amber']","['Tonka Bean', 'Balsamic Notes']",[],"['Agarwood (Oud)', 'Cannabis']",Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Afgano-Touch-77477.html
Suhad Perfumes,Al Maha,unisex,,,2017.0,"['Warm Spicy', 'Fresh Spicy', 'Aromatic', 'Citrus', 'Powdery']","['Ginger', 'Bergamot']",[],"['White Musk', 'Sandalwood']",Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Al-Maha-77476.html
Suhad Perfumes,Al Wasel,unisex,70,6,2014.0,"['Warm Spicy', 'Woody', 'Leather', 'Tobacco', 'Powdery']","['Saffron', 'Ginger', 'Cumin', 'Leather']","['Jasmine', 'Cedar', 'Patchouli']","['Sandalwood', 'Vanilla', 'Tobacco', 'Musk']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Al-Wasel-24669.html
Suhad Perfumes,Al Thouraya,unisex,67,3,2014.0,"['Woody', 'Warm Spicy', 'Powdery', 'Musky', 'Vanilla']","['Spices', 'Cloves', 'Nutmeg']","['Leather', 'Woody Notes', 'Amber']","['Patchouli', 'Sandalwood', 'Vanilla', 'Musk']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Al-Thouraya-24670.html
Suhad Perfumes,Arabian Nights,unisex,60,3,,"['Warm Spicy', 'Amber', 'Musky']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Arabian-Nights-18328.html
Suhad Perfumes,Bukhoor,unisex,44,5,2009.0,"['Oud', 'Fresh Spicy']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Bukhoor-18327.html
Suhad Perfumes,Charisma,unisex,,,2017.0,"['Woody', 'Honey', 'Powdery', 'Patchouli', 'Musky']",[],"['Cedar', 'Honey', 'Leather']","['Buddha Wood', 'Patchouli', 'White Musk', 'Amber']",Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Charisma-77478.html
Suhad Perfumes,Dasman,unisex,60,4,2014.0,"['Patchouli', 'Rose', 'Woody', 'Warm Spicy', 'Earthy']",[],"['Bulgarian Rose', 'Patchouli']",[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Dasman-20730.html
Suhad Perfumes,Ego,unisex,100,2,2018.0,"['Woody', 'Yellow Floral', 'Violet', 'Cinnamon', 'Sweet']","['Fig', 'Violet']","['Ylang-Ylang', 'Nutmeg']","['Ambergris', 'Cedar', 'Cinnamon']",Chris Maurice,https://www.fragrantica.com/perfume/Suhad-Perfumes/Ego-71730.html
Suhad Perfumes,Enigma,unisex,,,2022.0,"['Woody', 'Amber', 'Earthy', 'Green', 'Caramel']","['Herbal Notes', 'Incense']","['Cedar', 'Cypriol Oil Or Nagarmotha', 'Caramel']","['Vetiver', 'Amber', 'Musk']",Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Enigma-77686.html
Suhad Perfumes,Hayat,unisex,65,4,2005.0,"['Oud', 'Fresh Spicy']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Hayat-18325.html
Suhad Perfumes,Love,women,50,2,2012.0,"['Rose', 'Floral']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Love-18323.html
Suhad Perfumes,Luxury Saffron,unisex,100,1,2018.0,"['Citrus', 'Vanilla', 'Sweet', 'Coconut', 'Warm Spicy']","['Lemon', 'Orange']","['Coconut', 'Peach']","['Vanilla', 'Saffron']",Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Luxury-Saffron-77475.html
Suhad Perfumes,Midnight,unisex,,,2017.0,"['White Floral', 'Vanilla', 'Amber', 'Powdery', 'Citrus']",[],"['Jasmine', 'Tuberose']","['Amber', 'Tonka Bean', 'Vanilla', 'White Musk']",Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Midnight-77479.html
Suhad Perfumes,Mukhmal,unisex,50,2,,"['Rose', 'Warm Spicy', 'Amber', 'Floral', 'Musky']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Mukhmal-18334.html
Suhad Perfumes,Mukhmal Lite,unisex,40,1,2014.0,"['Earthy', 'Woody', 'Fresh Spicy', 'Aromatic', 'Warm Spicy']",[],"['Bourbon Geranium', 'Nutmeg', 'Ylang-Ylang', 'Nard Himalayan (Jatamansi)']","['Vetiver', 'Amber', 'Patchouli', 'Cypriol Oil Or Nagarmotha']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Mukhmal-Lite-24667.html
Suhad Perfumes,Nada,unisex,60,4,2014.0,"['Woody', 'Earthy', 'Oud', 'Patchouli', 'Rose']",[],"['Cypriol Oil Or Nagarmotha', 'Amyris', 'Sandalwood']","['Patchouli', 'Agarwood (Oud)']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Nada-20727.html
Suhad Perfumes,Patchouli Rose,women,65,4,2013.0,"['Patchouli', 'Rose', 'Woody', 'Warm Spicy', 'Earthy']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Patchouli-Rose-18330.html
Suhad Perfumes,Royale C,unisex,30,2,,"['Floral', 'Rose']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Royale-C-18329.html
Suhad Perfumes,Royale Lite,unisex,40,2,2014.0,"['Warm Spicy', 'Woody', 'Aromatic', 'Citrus', 'Powdery']","['Bergamot', 'Ginger', 'Cardamom']","['Bulgarian Rose', 'Lavender', 'Amber']","['Patchouli', 'Sandalwood', 'Musk']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Royale-Lite-24666.html
Suhad Perfumes,Sedfa,unisex,50,2,2012.0,[],[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Sedfa-18326.html
Suhad Perfumes,Suad,unisex,60,3,2014.0,"['Rose', 'Patchouli', 'Fresh Spicy', 'Amber', 'Musky']",[],[],"['Patchouli', 'Amber', 'Musk']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Suad-20729.html
Suhad Perfumes,Suhad,unisex,100,1,,"['Oud', 'Rose']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Suhad-20743.html
Suhad Perfumes,Aziza,unisex,,,2021.0,"['Woody', 'Powdery', 'Patchouli', 'Yellow Floral', 'Rose']",[],[],[],Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Aziza-77483.html
Suhad Perfumes,Luxury Oud,unisex,,,2021.0,"['Oud', 'White Floral']",[],[],[],Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Luxury-Oud-77482.html
Suhad Perfumes,Reem,unisex,,,2021.0,"['Floral', 'White Floral']",[],[],[],Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Reem-77480.html
Suhad Perfumes,Shatha,unisex,,,2021.0,"['Powdery', 'Musky', 'Rose', 'Floral']",[],[],[],Suhad Al-Qenaei,https://www.fragrantica.com/perfume/Suhad-Perfumes/Shatha-77481.html
Suhad Perfumes,Ai Shay,unisex,,,,"['Warm Spicy', 'Amber', 'Musky']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Ai-Shay-20728.html
Suhad Perfumes,Al Jawhara,unisex,60,1,2013.0,[],[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Al-Jawhara-18335.html
Suhad Perfumes,Athab,unisex,,,,"['Warm Spicy', 'Amber', 'Musky']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Athab-20745.html
Suhad Perfumes,Bukhoor,unisex,,,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Bukhoor-20731.html
Suhad Perfumes,Classic,unisex,,,,"['Citrus', 'Fresh', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Classic-20740.html
Suhad Perfumes,Dream,unisex,67,3,2014.0,"['Woody', 'Fresh Spicy', 'Sweet', 'Earthy', 'Warm Spicy']","['Saffron', 'Pineapple']","['Bourbon Geranium', 'Nutmeg', 'Ylang-Ylang']","['Vetiver', 'Amber', 'Patchouli', 'Cypriol Oil Or Nagarmotha', 'Vanilla', 'Caramel']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Dream-20724.html
Suhad Perfumes,Fawah Al Khaleej,unisex,65,4,2014.0,"['Woody', 'Fresh Spicy', 'Rose', 'Earthy', 'Musky']","['Geranium', 'Rose']","['Agarwood (Oud)', 'Gurjan Balsam']","['Patchouli', 'Cypriol Oil Or Nagarmotha', 'Musk']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Fawah-Al-Khaleej-20726.html
Suhad Perfumes,Gardenia,women,47,3,2013.0,"['White Floral', 'Lactonic']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Gardenia-18324.html
Suhad Perfumes,Grass,men,,,,"['Green', 'Oud', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Grass-20736.html
Suhad Perfumes,Lace,unisex,100,1,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Lace-20744.html
Suhad Perfumes,Mysterious,unisex,60,2,,"['Vanilla', 'Powdery', 'Sweet']",[],[],[],Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Mysterious-18322.html
Suhad Perfumes,Nashmia,unisex,,,2014.0,"['Woody', 'Green', 'Patchouli', 'Rose', 'Warm Spicy']",[],"['Rose', 'Mint']","['Patchouli', 'Guaiac Wood', 'Sandalwood']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Nashmia-20725.html
Suhad Perfumes,Oud,unisex,100,1,,"['Oud', 'Floral', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Oud-20734.html
Suhad Perfumes,Oud Emasache,unisex,100,1,,"['Oud', 'Patchouli', 'Woody', 'Warm Spicy', 'Earthy']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Oud-Emasache-20739.html
Suhad Perfumes,Patchouly,unisex,,,,"['Fruity', 'Patchouli', 'Woody', 'Sweet', 'Warm Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Patchouly-20737.html
Suhad Perfumes,Rashat Atter,unisex,,,,"['Warm Spicy', 'Amber', 'Musky']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Rashat-Atter-20732.html
Suhad Perfumes,Royalty,unisex,65,4,2014.0,"['Warm Spicy', 'Woody', 'Oud', 'Yellow Floral', 'White Floral']",[],"['Jasmine', 'Ylang-Ylang', 'Bulgarian Rose', 'Cloves']","['Amber', 'Cedar', 'Patchouli', 'Agarwood (Oud)']",Christian Carbonnel,https://www.fragrantica.com/perfume/Suhad-Perfumes/Royalty-24668.html
Suhad Perfumes,Secret,women,,,,"['Floral', 'Citrus', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Secret-20748.html
Suhad Perfumes,Summer Touch,women,,,,['Floral'],[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Summer-Touch-20733.html
Suhad Perfumes,Ward,unisex,,,,"['Rose', 'Floral']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Ward-20738.html
Suhad Perfumes,Warood,unisex,,,,['Floral'],[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Warood-20747.html
Suhad Perfumes,Yours,women,,,,"['Warm Spicy', 'Amber', 'Musky']",[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Yours-20741.html
Suhad Perfumes,Zio,unisex,100,1,,['Floral'],[],[],[],,https://www.fragrantica.com/perfume/Suhad-Perfumes/Zio-20746.html
Subhi Khalilbayov,1990 Nostalgia,unisex,,,2014.0,"['Amber', 'Citrus', 'Rose', 'White Floral', 'Warm Spicy']","['Bitter Orange', 'Citruses', 'Neroli']","['Rose Hip', 'Rose', 'Jasmine', 'Patchouli']","['White Chocolate', 'Benzoin', 'Amber', 'Olibanum']",Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/1990-Nostalgia-79704.html
Subhi Khalilbayov,American Cake,unisex,,,2023.0,"['Sweet', 'Vanilla', 'White Floral', 'Cacao', 'Citrus']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/American-Cake-90497.html
Subhi Khalilbayov,Berrybomb,women,,,2023.0,"['Fruity', 'Sweet']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Berrybomb-83737.html
Subhi Khalilbayov,Chocolate for you,unisex,80,2,2023.0,"['Sweet', 'Vanilla', 'Cacao', 'Warm Spicy', 'Caramel']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Chocolate-for-you-79705.html
Subhi Khalilbayov,City of Winds,unisex,,,2023.0,"['Aromatic', 'Green', 'Fruity', 'Woody', 'Fresh Spicy']","['Bergamot', 'Mint', 'Black Currant']","['Sea Water', 'Green Apple']","['Mineral Notes', 'Vetiver', 'Patchouli']",Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/City-of-Winds-79706.html
Subhi Khalilbayov,Deja Vu,women,100,1,2022.0,"['Aromatic', 'Mossy', 'Earthy', 'Fresh Spicy', 'Green']","['Rhubarb', 'Bergamot', 'Strawberry', 'Black Currant']","['Rosemary', 'Fruity Notes', 'Jasmine']","['Oakmoss', 'Cedar', 'Musk', 'Vanilla']",Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Deja-Vu-75847.html
Subhi Khalilbayov,Don t Drink,unisex,70,2,2023.0,"['Citrus', 'Sweet', 'Whiskey']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Don-t-Drink-78871.html
Subhi Khalilbayov,Eternal,unisex,20,1,2023.0,"['Amber', 'Balsamic', 'Woody', 'Oud', 'Smoky']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Eternal-83738.html
Subhi Khalilbayov,Happy Herbals Legal Green,unisex,75,4,2022.0,"['Green', 'Amber', 'Cannabis', 'Warm Spicy', 'Tobacco']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Happy-Herbals-Legal-Green-75848.html
Subhi Khalilbayov,Madina,unisex,,,2023.0,"['Woody', 'Amber', 'Rose', 'Tobacco', 'Vanilla']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Madina-83739.html
Subhi Khalilbayov,Money Bag,unisex,71,14,2023.0,"['Woody', 'Amber', 'Musky', 'Patchouli', 'Aromatic']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Money-Bag-79707.html
Subhi Khalilbayov,Orient Nocturne Intense,unisex,100,6,2022.0,"['Warm Spicy', 'Citrus', 'Leather', 'Woody', 'Tobacco']","['Paprika', 'Pink Pepper', 'Grapefruit', 'Bergamot']","['Cinnamon', 'Saffron', 'Cloves', 'Woody Notes', 'Rose']","['Tobacco', 'Vetiver', 'Leather', 'Vanilla']",Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Orient-Nocturne-Intense-73400.html
Subhi Khalilbayov,Oud for You,unisex,93,3,2022.0,"['Warm Spicy', 'Citrus', 'Oud', 'Fresh Spicy', 'Vanilla']","['Cherry', 'Bergamot', 'Lemon']","['Jasmine', 'Rose', 'Vanilla', 'Spices']","['Agarwood (Oud)', 'Nutmeg', 'Cinnamon', 'Sandalwood', 'Tonka Bean']",Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Oud-for-You-75490.html
Subhi Khalilbayov,Supra,unisex,60,2,2023.0,"['Warm Spicy', 'Asphault', 'Patchouli', 'White Floral', 'Mineral']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Supra-81865.html
Subhi Khalilbayov,The Doorman,men,,,2022.0,"['Warm Spicy', 'Woody', 'Citrus', 'Tobacco', 'Sweet']","['Red Berries', 'Saffron', 'Grapefruit']","['Lemon Zest', 'Allspice', 'Cinnamon', 'Red Pepper', 'Pink Pepper']","['Tobacco', 'Benzoin', 'Mahogany', 'Cedar']",Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/The-Doorman-78415.html
Subhi Khalilbayov,Black Hole Secret,unisex,20,1,2024.0,"['Woody', 'Warm Spicy', 'Vanilla', 'Aromatic', 'Citrus']",[],[],[],Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Black-Hole-Secret-90498.html
Subhi Khalilbayov,Cosmic Awakening,unisex,20,1,2024.0,"['Vanilla', 'Sweet', 'Floral', 'Woody', 'Powdery']","['Ylang-Ylang', 'Bergamot', 'Grass']","['Peach', 'Pear Blossom', 'Lily', 'White Heliotrope', 'Violet Leaf', 'Damask Rose', 'Floral Notes']","['White Musk', 'Cashmere Wood', 'Ebony', 'Amber', 'Tonka Bean', 'Vanilla', 'Coconut', 'Sugar']",Subhi Khalilbayov,https://www.fragrantica.com/perfume/Subhi-Khalilbayov/Cosmic-Awakening-90499.html
